partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,sexo,regiao
PSDB,98,94,1673293.26,17074.42,1741.37,121394.4,1187606.56,46587.77,315963.16,2093,1785,1535418.04,733.6,MASCULINO,SSE
PSDB,84,82,2709827.89,32259.86,5808.75,263141.0,1568914.8,36000.0,835963.34,2593,2127,2474353.27,954.24,MASCULINO,SSE
PSDB,235,230,344972.92,1467.97,28725.0,106927.5,93760.7,12400.0,103159.72,300,286,335489.92,1118.3,MASCULINO,SSE
PPS,189,172,891108.36,4714.86,0.0,18836.0,856224.91,10800.0,5247.45,768,707,797527.71,1038.45,MASCULINO,SSE
PR,113,102,993856.84,8795.19,101796.84,136129.0,637931.0,10000.0,108000.0,1389,1249,936221.88,674.03,MASCULINO,SSE
DEM,72,64,1272935.51,17679.66,34573.47,15611.99,565800.0,603621.85,53328.2,184,175,1255227.51,6821.89,MASCULINO,SSE
PR,267,256,977385.86,3660.62,124403.71,59900.0,320000.0,15082.15,458000.0,651,616,910909.03,1399.25,MASCULINO,SSE
PP,412,388,2258534.22,5481.88,2569.0,18376.67,1557800.0,3762.38,676026.17,1056,875,1884103.89,1784.19,MASCULINO,SSE
PP,1163,1035,1108344.8,953.0,0.0,92980.0,95003.28,333150.0,587211.52,2812,2524,1005698.9,357.65,MASCULINO,SSE
DEM,73,69,2243153.97,30728.14,195.4,53500.0,1515112.09,163500.0,510846.48,1731,1527,2002511.94,1156.85,MASCULINO,SSE
PSDB,303,292,1702647.54,5619.3,1210.0,248737.87,1307261.2,90000.0,55438.47,2379,2221,1598916.4,672.1,MASCULINO,SSE
PSDB,902,855,2878337.64,3191.06,4154.32,247530.0,1330350.0,25250.0,1271053.32,2284,2027,2593294.51,1135.42,MASCULINO,SSE
PR,1159,975,1825311.34,1574.9,16162.21,101610.0,1079539.13,0.0,628000.0,3212,2048,1503351.51,468.04,MASCULINO,SSE
PSDB,486,464,3117383.18,6414.37,4065.0,482122.4,1333000.0,229600.0,1068595.78,959,926,3096021.18,3228.38,MASCULINO,SSE
PP,5184,4722,3617512.6,697.82,865199.82,917298.0,1832199.56,0.0,2815.22,6479,5943,3465176.23,534.83,MASCULINO,SSE
PSDB,1132,994,3711381.04,3278.61,5712.5,395413.85,2037459.18,5748.0,1267047.51,3965,3277,3142133.28,792.47,MASCULINO,SSE
PT do B,917,865,1106392.07,1206.53,560770.52,122080.0,40000.0,87841.55,295700.0,2345,1965,890707.59,379.83,MASCULINO,SSE
PTB,275,254,511315.96,1859.33,0.0,62260.0,347840.0,26847.0,74368.96,519,469,467735.53,901.22,MASCULINO,SSE
PSB,42,39,1673694.5,39849.87,0.0,7396.0,923386.0,0.0,742912.5,634,508,1540795.06,2430.28,MASCULINO,SSE
PMDB,149,144,1009196.54,6773.13,7639.41,132529.68,275943.15,162084.3,431000.0,1625,1462,946428.32,582.42,MASCULINO,SSE
PT,304,288,2955004.81,9720.41,427216.31,906011.0,1115277.5,60000.0,446500.0,3806,3343,2760979.12,725.43,MASCULINO,SSE
PRB,240,228,189546.58,789.78,12657.5,66389.08,6500.0,15000.0,89000.0,270,255,174074.58,644.72,MASCULINO,SSE
PT,60,51,1378626.24,22977.1,22176.24,10200.0,1211250.0,40000.0,95000.0,1268,1169,1199039.66,945.61,MASCULINO,SSE
PT,135,130,694829.89,5146.89,47683.39,176106.5,311540.0,138900.0,20600.0,481,449,618344.88,1285.54,MASCULINO,SSE
PMDB,200,190,1527255.0,7636.27,16917.5,271637.5,472000.0,33400.0,733300.0,1708,1635,1455167.96,851.97,MASCULINO,SSE
PT,49,48,1384115.58,28247.26,404085.25,24025.0,162992.2,473013.13,320000.0,1071,899,1271423.98,1187.14,MASCULINO,SSE
PMDB,54,47,2469787.17,45736.8,4984.17,18500.0,2146303.0,50000.0,250000.0,2984,2597,2193242.5,735.0,MASCULINO,SSE
PMDB,599,596,2079914.32,3472.31,15544.06,477016.25,1011838.33,190515.68,385000.0,3023,2811,2017322.91,667.32,MASCULINO,SSE
PC do B,145,129,860999.77,5937.93,70661.15,293038.9,143000.0,34000.0,320299.72,765,677,687861.32,899.17,FEMININO,SSE
PMDB,82,81,1168905.0,14254.94,12305.0,268400.0,488200.0,200000.0,200000.0,1308,1182,1081531.75,826.86,MASCULINO,SSE
PT,83,75,1611467.63,19415.27,325209.44,432900.0,816593.23,36764.96,0.0,2022,1649,1378942.3,681.97,MASCULINO,SSE
PMDB,86,77,2462342.03,28631.88,4020.0,34110.0,670812.03,1753400.0,0.0,2944,1916,1896347.32,644.14,MASCULINO,SSE
PT,599,576,2580205.87,4307.52,90887.08,110150.0,1628800.0,9618.79,740750.0,4486,3541,2184929.63,487.06,MASCULINO,SSE
PMDB,249,241,2370928.47,9521.8,10963.91,262225.01,1568609.55,229130.0,300000.0,2662,2236,2172565.56,816.14,MASCULINO,SSE
PT,282,269,2022502.29,7171.99,187394.54,174000.0,1523607.75,4500.0,133000.0,2813,2504,1876131.1,666.95,MASCULINO,SSE
PT,202,192,1869900.95,9256.94,171171.0,175674.75,1002325.2,306730.0,214000.0,1312,1241,1835437.17,1398.96,MASCULINO,SSE
PDT,138,130,1116954.57,8093.87,71026.17,265540.0,296188.4,384200.0,100000.0,1738,1570,988754.51,568.9,MASCULINO,SSE
PDT,1197,1102,929936.56,776.89,40865.91,675338.7,140714.11,70500.0,2517.84,1939,1769,962089.63,496.18,MASCULINO,SSE
PTB,233,228,629011.5,2699.62,113831.5,185280.0,170000.0,159900.0,0.0,392,381,609952.44,1556.0,MASCULINO,NNE
PMDB,23,19,436410.0,18974.35,0.0,58000.0,68410.0,10000.0,300000.0,28,28,436410.0,15586.07,MASCULINO,NNE
PMDB,145,138,634765.0,4377.69,0.0,85100.0,220665.0,129000.0,200000.0,191,187,620765.0,3250.08,FEMININO,NNE
PMDB,55,55,268514.5,4882.08,7882.5,40300.0,110332.0,10000.0,100000.0,167,146,268132.75,1605.59,MASCULINO,NNE
PMDB,63,63,498121.2,7906.69,50000.0,9120.0,251001.2,38000.0,150000.0,136,115,492379.97,3620.44,MASCULINO,NNE
PSDB,68,58,811175.3,11929.05,271039.5,43220.0,496915.8,0.0,0.0,124,111,779642.62,6287.44,MASCULINO,NNE
PSDB,40,39,605790.0,15144.75,91120.0,164050.0,244620.0,6000.0,100000.0,58,55,575317.0,9919.26,MASCULINO,NNE
PSDB,89,82,1096932.32,12325.08,225545.0,65465.0,532060.0,23262.32,250600.0,509,436,1008671.32,1981.67,MASCULINO,NNE
PPS,87,85,385272.72,4428.42,124352.0,95970.0,46950.72,8000.0,110000.0,117,95,367349.24,3139.74,MASCULINO,NNE
DEM,104,102,471343.77,4532.15,176200.0,82116.0,124540.0,36670.77,51817.0,133,125,452295.77,3400.72,MASCULINO,NNE
PDT,50,44,487750.0,9755.0,123250.0,79100.0,235400.0,0.0,50000.0,136,114,410808.32,3020.65,MASCULINO,NNE
PT,213,210,530470.0,2490.47,92055.0,77415.0,361000.0,0.0,0.0,277,275,616898.44,2227.07,MASCULINO,NNE
PT,46,46,349616.0,7600.35,100266.0,159850.0,2000.0,21000.0,66500.0,66,62,319616.0,4842.67,MASCULINO,NNE
PT,266,258,1410262.89,5301.74,117432.0,317780.89,763550.0,145000.0,66500.0,324,318,1358207.98,4192.0,MASCULINO,NNE
PT,145,144,652180.13,4497.79,105452.09,286623.12,232000.0,28104.92,0.0,159,155,640669.13,4029.37,MASCULINO,NNE
PR,293,263,653211.31,2229.39,118626.31,64610.0,218550.0,1425.0,250000.0,383,316,605000.41,1579.64,MASCULINO,NNE
PSC,28,23,572243.95,20437.28,111149.95,41134.0,169960.0,0.0,250000.0,108,106,571743.6,5293.92,MASCULINO,NNE
PR,25,24,279823.56,11192.94,523.56,127800.0,100000.0,0.0,51500.0,61,58,272780.51,4471.81,MASCULINO,NNE
PT,91,84,514975.0,5659.07,0.0,189950.0,94300.0,230725.0,0.0,492,209,457402.9,929.68,MASCULINO,NNE
PP,36,35,394023.56,10945.1,523.56,152500.0,126000.0,45000.0,70000.0,211,149,337665.75,1600.31,MASCULINO,NNE
PMDB,31,29,232134.36,7488.21,10301.56,86032.0,33800.8,60000.0,42000.0,57,55,224573.82,3939.89,MASCULINO,NNE
PMDB,17,17,394691.9,23217.17,8791.9,26000.0,115000.0,94900.0,150000.0,69,63,389754.4,5648.61,MASCULINO,NNE
PMDB,56,44,828802.93,14800.05,618.56,73704.37,597480.0,7000.0,150000.0,226,203,805671.59,3564.92,MASCULINO,NNE
PMDB,28,24,472794.06,16885.5,36744.06,110500.0,65550.0,60000.0,200000.0,179,165,402839.73,2250.5,FEMININO,NNE
PMDB,30,29,154354.56,5145.15,12354.56,142000.0,0.0,0.0,0.0,39,35,128273.4,3289.06,MASCULINO,NNE
PDT,21,17,509150.0,24245.24,3150.0,107000.0,0.0,399000.0,0.0,349,298,423650.59,1213.9,MASCULINO,NNE
DEM,41,40,257480.0,6280.0,35300.0,43300.0,70000.0,108880.0,0.0,65,61,227074.61,3493.46,MASCULINO,NNE
PSDB,17,17,250220.0,14718.82,8320.0,18900.0,13000.0,180000.0,30000.0,195,130,232778.98,1193.74,MASCULINO,NNE
PSDB,25,25,433864.42,17354.58,1150.0,79754.42,208250.0,44710.0,100000.0,214,203,418097.06,1953.72,MASCULINO,NNE
PSB,43,39,168610.76,3921.18,18536.6,11557.5,30996.66,107520.0,0.0,319,201,126137.66,395.42,MASCULINO,SSE
PV,16,15,157716.9,9857.31,1932.4,36000.0,17784.5,102000.0,0.0,108,105,156421.3,1448.35,FEMININO,SSE
PTB,135,128,1219125.0,9030.56,27825.0,159300.0,852000.0,180000.0,0.0,2565,2493,1149159.8,448.02,MASCULINO,SSE
DEM,72,65,1813728.51,25190.67,11.48,146175.0,1175165.48,122376.55,370000.0,602,495,1578048.06,2621.34,MASCULINO,SSE
PPS,41,38,535009.6,13049.01,50000.0,7300.0,398340.0,79369.6,0.0,426,380,513019.56,1204.27,MASCULINO,SSE
PP,46,45,1085600.0,23600.0,215700.0,0.0,547500.0,192400.0,130000.0,494,475,977167.78,1978.07,MASCULINO,SSE
DEM,95,86,1318773.09,13881.82,25980.39,49400.0,983315.32,77.37,260000.01,518,371,1207444.62,2330.97,MASCULINO,SSE
PSDB,102,98,607279.75,5953.72,43450.58,109658.82,405170.35,49000.0,0.0,257,224,546015.55,2124.57,MASCULINO,SSE
PSDB,62,26,4212673.33,67946.34,2945.0,9800.0,2750928.33,1449000.0,0.0,4702,2966,2794306.12,594.28,MASCULINO,SSE
PSDB,47,43,2440719.66,51930.21,6300.0,31000.0,1075419.66,3000.0,1325000.0,2105,1914,2257602.56,1072.5,MASCULINO,SSE
PP,220,199,1330251.43,6046.6,5550.0,79450.0,995472.68,0.0,249778.75,471,321,1290843.04,2740.64,FEMININO,SSE
PP,13,11,966812.43,74370.19,217950.0,0.0,539064.2,0.0,209798.23,76,71,966408.81,12715.91,MASCULINO,SSE
PPS,61,57,383340.26,6284.27,159048.4,93548.0,120743.86,10000.0,0.0,520,400,341004.87,655.78,MASCULINO,SSE
PPS,47,46,238200.0,5068.09,15700.0,107700.0,99480.0,15320.0,0.0,334,291,215137.24,644.12,MASCULINO,SSE
PSC,96,39,2387504.67,24869.84,61372.51,1001500.0,704632.16,620000.0,0.0,1118,1071,2151961.37,1924.83,MASCULINO,SSE
PSC,77,47,3062019.25,39766.48,270.0,23200.0,116000.0,2922299.25,250.0,1891,1862,3028031.36,1601.29,MASCULINO,SSE
PSC,9,8,292050.0,32450.0,250.0,20000.0,21800.0,0.0,250000.0,133,119,257527.28,1936.3,MASCULINO,SSE
PSC,49,41,706460.0,14417.55,200.0,120760.0,557500.0,28000.0,0.0,225,194,625575.0,2780.33,MASCULINO,SSE
PT,274,269,1334316.87,4869.77,40891.08,70965.4,327203.0,89007.39,806250.0,368,321,1033647.36,2808.82,MASCULINO,SSE
PMDB,39,26,616004.42,15794.99,2424.75,35000.0,94162.84,484416.83,0.0,582,499,568694.14,977.14,MASCULINO,SSE
PT,82,74,907340.36,11065.13,73298.67,406850.0,236901.69,290.0,190000.0,1222,1040,828092.38,677.65,MASCULINO,SSE
PT,57,55,278708.5,4889.62,15945.52,92202.99,10000.0,63559.99,97000.0,121,112,267853.67,2213.67,MASCULINO,SSE
PR,33,28,959499.16,29075.73,477.0,31600.0,357330.0,70092.16,500000.0,803,600,847674.0,1055.63,MASCULINO,SSE
PT,99,91,1127026.0,11384.1,457967.76,18413.8,254700.0,294124.44,101820.0,449,398,1057854.6,2356.02,MASCULINO,SSE
PMDB,44,41,371383.59,8440.54,31232.7,60135.0,107980.89,22035.0,150000.0,580,345,305992.01,527.57,MASCULINO,SSE
PT,101,92,1874085.38,18555.3,105033.38,312000.0,792052.0,0.0,665000.0,1564,1431,1639859.51,1048.5,MASCULINO,SSE
PMDB,52,46,1071373.7,20603.34,52987.7,913565.0,104821.0,0.0,0.0,463,408,992766.31,2144.2,MASCULINO,SSE
PMDB,420,408,1796473.84,4277.32,19611.52,261200.0,779200.0,436462.32,300000.0,2052,1791,1405757.76,685.07,MASCULINO,SSE
PMDB,71,63,1004302.13,14145.1,67147.77,65125.0,503464.67,218564.69,150000.0,1107,1034,929241.2,839.42,MASCULINO,SSE
PMDB,35,34,1028307.99,29380.23,21401.01,15500.0,791453.98,0.0,199953.0,340,329,979808.87,2881.79,MASCULINO,SSE
DEM,43,38,1059500.0,24639.53,30000.0,11000.0,688500.0,80000.0,250000.0,181,120,629069.48,3475.52,MASCULINO,NNE
PSDB,40,24,1770000.0,44250.0,0.0,0.0,920000.0,0.0,850000.0,103,99,1646817.35,15988.52,MASCULINO,NNE
DEM,39,35,1783114.4,45720.88,0.0,335000.0,755000.0,0.0,693114.4,234,159,1580658.8,6754.95,MASCULINO,NNE
PMDB,106,95,931051.33,8783.5,0.0,40000.0,240000.0,51.33,651000.0,456,302,904836.33,1984.29,MASCULINO,NNE
PSDB,23,17,3605700.0,156769.57,0.0,0.0,860000.0,0.0,2745700.0,598,481,3080512.73,5151.36,MASCULINO,NNE
PSB,322,315,1512482.0,4697.15,18582.0,300140.0,575760.0,20000.0,598000.0,288,234,1410446.15,4897.38,FEMININO,NNE
PR,16,14,163353.17,10209.57,35973.17,10000.0,67380.0,0.0,50000.0,150,135,143853.17,959.02,MASCULINO,NNE
PSC,21,17,812000.0,38666.67,0.0,0.0,273000.0,0.0,539000.0,224,193,696899.18,3111.16,MASCULINO,NNE
PSB,244,241,746000.0,3057.38,25000.0,232000.0,10000.0,29000.0,450000.0,263,236,744425.66,2830.52,MASCULINO,NNE
PP,37,36,2967166.5,80193.69,0.0,57200.0,254119.87,58.0,2655788.63,133,104,2090518.0,15718.18,MASCULINO,NNE
PSB,79,75,1501800.0,19010.13,0.0,174800.0,927000.0,0.0,400000.0,310,259,1353968.2,4367.64,MASCULINO,NNE
PT,76,69,785617.0,10337.07,75616.0,317001.0,103000.0,0.0,290000.0,159,147,764926.6,4810.86,MASCULINO,NNE
PSB,137,136,213553.67,1558.79,2100.0,146103.67,59350.0,6000.0,0.0,81,61,176763.67,2182.27,MASCULINO,NNE
PR,20,16,681112.0,34055.6,2870.0,176042.0,298000.0,104200.0,100000.0,55,46,590786.59,10741.57,MASCULINO,NNE
PT,163,155,1170144.43,7178.8,155040.8,85580.0,249563.2,4960.43,675000.0,381,274,1042239.65,2735.54,MASCULINO,NNE
PTB,28,26,1012700.0,36167.86,0.0,245000.0,543000.0,94700.0,130000.0,674,515,899134.39,1334.03,MASCULINO,NNE
PTB,5,5,113100.0,22620.0,0.0,19500.0,0.0,93600.0,0.0,2,2,113003.0,56501.5,MASCULINO,NNE
PTB,37,36,1223413.6,33065.23,0.0,167413.6,907000.0,23000.0,126000.0,248,227,1085986.6,4378.98,MASCULINO,NNE
PC do B,25,22,1391700.0,55668.0,1309700.0,82000.0,0.0,0.0,0.0,213,154,1265740.81,5942.45,FEMININO,NNE
PSB,29,22,612552.0,21122.48,0.0,8000.0,202000.0,34552.0,368000.0,581,477,574257.0,988.39,MASCULINO,NNE
PT,48,44,2409272.49,50193.18,100000.0,60336.99,1510635.5,0.0,738300.0,624,521,1752430.49,2808.38,MASCULINO,NNE
PT,57,45,1296000.0,22736.84,104500.0,178000.0,659000.0,20000.0,334500.0,203,175,1168693.3,5757.11,MASCULINO,NNE
PP,11,10,1516289.33,137844.48,0.0,50000.0,564986.5,47224.8,854078.03,401,331,1383789.33,3450.85,MASCULINO,NNE
PTB,20,18,1150060.0,57503.0,0.0,150000.0,735000.0,8060.0,257000.0,221,191,1049951.13,4750.91,MASCULINO,NNE
PDT,30,20,869800.0,28993.33,0.0,65800.0,592000.0,162000.0,50000.0,90,78,844404.72,9382.27,MASCULINO,NNE
DEM,61,59,1173391.7,19235.93,162913.33,89733.0,543745.37,157000.0,220000.0,1344,1020,942277.38,701.1,MASCULINO,NNE
DEM,116,100,693210.49,5975.95,207148.06,39510.0,338938.25,107614.18,0.0,307,280,645930.49,2104.01,MASCULINO,NNE
PP,44,39,773180.35,17572.28,248204.84,18167.8,356919.08,0.0,149888.63,122,113,705365.84,5781.69,FEMININO,NNE
PTB,40,35,1449327.71,36233.19,42959.57,13248.0,782100.0,3220.14,607800.0,226,216,1383627.71,6122.25,MASCULINO,NNE
PSB,100,92,733890.24,7338.9,20840.24,113650.0,180400.0,19000.0,400000.0,136,122,606206.75,4457.4,MASCULINO,NNE
PMDB,54,50,639671.74,11845.77,18989.38,180200.0,62482.36,178000.0,200000.0,261,232,592627.69,2270.6,MASCULINO,NNE
PMDB,68,66,497874.71,7321.69,0.0,360633.33,97241.38,6000.0,34000.0,123,114,476163.91,3871.25,MASCULINO,NNE
PC do B,408,380,500746.36,1227.32,5753.83,156025.0,101700.0,43000.0,194267.53,473,359,609003.72,1287.53,MASCULINO,NNE
PT,406,372,493242.52,1214.88,25985.0,186061.0,61196.52,125000.0,95000.0,316,301,571717.39,1809.23,MASCULINO,NNE
PT,55,51,464258.33,8441.06,43028.33,84450.0,70360.0,266420.0,0.0,146,133,458041.69,3137.27,MASCULINO,NNE
PT,65,62,470509.46,7238.61,3600.0,99288.45,269000.0,3621.01,95000.0,243,178,402413.1,1656.02,MASCULINO,SSE
PT,155,74,772867.5,4986.24,464103.32,40764.18,220500.0,0.0,47500.0,535,242,667622.17,1247.89,FEMININO,SSE
PT,60,59,298200.0,4970.0,70000.0,40200.0,185000.0,3000.0,0.0,81,75,310011.74,3827.31,MASCULINO,SSE
PT,77,70,1557382.5,20225.75,572482.5,60400.0,665000.0,3000.0,256500.0,187,111,1061889.25,5678.55,MASCULINO,SSE
PT,67,56,2325188.25,34704.3,621188.25,151000.0,1030500.0,0.0,522500.0,463,388,2113372.14,4564.52,MASCULINO,SSE
PSB,212,105,724811.28,3418.92,658362.01,11300.0,2949.27,2200.0,50000.0,437,273,632189.33,1446.66,MASCULINO,SSE
PSB,56,52,346973.5,6195.96,7758.5,118715.0,59500.0,23000.0,138000.0,202,194,343075.5,1698.39,MASCULINO,SSE
PSB,22,17,308992.15,14045.1,50992.15,30100.0,59900.0,150000.0,18000.0,93,83,273712.15,2943.14,MASCULINO,SSE
PDT,139,89,245069.86,1763.09,32729.86,108840.0,73500.0,30000.0,0.0,163,90,208943.76,1281.86,MASCULINO,SSE
PDT,21,19,944749.46,44988.07,9247.06,378000.0,389000.0,13000.0,155502.4,391,340,905821.11,2316.68,MASCULINO,SSE
PDT,95,58,914802.82,9629.5,586844.74,100298.08,177660.0,50000.0,0.0,650,456,787766.41,1211.95,MASCULINO,SSE
PSDB,46,43,472011.77,10261.13,73834.5,82500.0,311635.6,0.0,4041.67,352,278,437148.53,1241.9,FEMININO,SSE
DEM,9,9,537500.0,59722.22,0.0,0.0,125000.0,412500.0,0.0,68,54,430828.7,6335.72,MASCULINO,SSE
PSDB,43,36,1714441.67,39870.74,48000.0,34400.0,898000.0,20000.0,714041.67,430,345,1613482.59,3752.29,MASCULINO,SSE
DEM,25,22,1943884.67,77755.39,6284.67,73000.0,783000.0,0.0,1081600.0,235,203,1748102.99,7438.74,MASCULINO,SSE
PPS,49,42,203069.79,4144.28,31328.12,99300.0,35400.0,33000.0,4041.67,82,52,187878.19,2291.2,MASCULINO,SSE
PMDB,70,69,2106386.72,30091.24,17384.0,157002.72,661500.0,20000.0,1250500.0,1604,1349,1593953.82,993.74,MASCULINO,SSE
PMDB,53,42,1461452.4,27574.57,410797.4,12000.0,538655.0,0.0,500000.0,1322,624,1252589.01,947.5,MASCULINO,SSE
PMDB,25,21,1660066.92,66402.68,1625015.0,28650.0,0.0,6401.92,0.0,1266,807,1360911.97,1074.97,MASCULINO,SSE
PMDB,38,33,4767775.79,125467.78,3664205.0,100000.0,1002000.0,1570.79,0.0,232,183,4241136.75,18280.76,MASCULINO,SSE
PSC,17,14,3214625.16,189095.6,3214625.16,0.0,0.0,0.0,0.0,294,287,3182581.79,10825.11,MASCULINO,SSE
PSC,101,85,1965534.42,19460.74,1024224.42,46310.0,145000.0,100000.0,650000.0,274,244,1801990.18,6576.61,MASCULINO,SSE
PP,16,10,196379.86,12273.74,96379.86,0.0,0.0,10000.0,90000.0,42,30,193069.38,4596.89,MASCULINO,SSE
PP,119,52,3732643.0,31366.75,1398476.8,49931.84,1645000.0,0.0,639234.36,360,254,3078202.06,8550.56,MASCULINO,SSE
PMDB,145,59,1918958.15,13234.19,1218958.15,0.0,0.0,0.0,700000.0,542,432,1763114.2,3252.98,MASCULINO,SSE
PMDB,48,45,1476788.0,30766.42,647048.0,8740.0,721000.0,0.0,100000.0,1239,391,964480.53,778.43,MASCULINO,SSE
PMDB,155,101,3222820.34,20792.39,605520.34,46300.0,1629000.0,2000.0,940000.0,2391,1615,2353743.03,984.42,MASCULINO,SSE
PP,57,35,1035004.99,18157.98,252864.59,27500.0,240000.0,10000.0,504640.4,120,94,1000826.99,8340.22,MASCULINO,SSE
PMDB,72,46,626631.04,8703.21,12131.04,195300.0,403000.0,16200.0,0.0,113,79,579182.21,5125.51,MASCULINO,SSE
PRTB,20,15,132846.0,6642.3,33948.0,0.0,98898.0,0.0,0.0,24,20,131790.28,5491.26,MASCULINO,SSE
PHS,48,25,400446.78,8342.64,64286.78,2160.0,300000.0,34000.0,0.0,84,45,298920.08,3558.57,MASCULINO,SSE
PTB,41,34,284765.67,6945.5,192925.67,41840.0,30000.0,20000.0,0.0,155,123,234212.78,1511.05,MASCULINO,SSE
PSOL,120,95,180986.29,1508.22,22496.29,135390.0,0.0,23100.0,0.0,70,54,151503.54,2164.34,MASCULINO,SSE
PSOL,20,17,22337.32,1116.87,14167.32,4170.0,0.0,4000.0,0.0,21,18,21775.62,1036.93,MASCULINO,SSE
PR,41,39,496654.78,12113.53,2272.72,148850.0,277440.0,68092.06,0.0,384,370,485010.13,1263.05,MASCULINO,SSE
PR,236,161,2574224.77,10907.73,2301824.77,72400.0,0.0,0.0,200000.0,368,262,2420839.61,6578.37,MASCULINO,SSE
PR,41,41,59692.72,1455.92,2272.72,39650.0,15950.0,1820.0,0.0,39,37,59628.08,1528.93,MASCULINO,SSE
PR,62,61,175826.55,2835.91,7902.47,101109.9,61809.33,5004.85,0.0,150,121,146401.24,976.01,MASCULINO,SSE
PR,56,56,211261.67,3772.53,13893.97,94772.7,2595.0,0.0,100000.0,253,181,192556.67,761.09,FEMININO,SSE
PR,92,92,203952.72,2216.88,15852.72,165200.0,12400.0,10500.0,0.0,81,73,198653.07,2452.51,MASCULINO,SSE
PR,9,9,49864.1,5540.46,20000.0,15200.0,7464.1,7200.0,0.0,14,12,49863.4,3561.67,MASCULINO,SSE
PR,37,37,103070.75,2785.7,7922.72,23203.03,70745.0,1200.0,0.0,47,43,97428.75,2072.95,MASCULINO,SSE
PV,66,62,438172.31,6638.97,820.0,171800.0,265552.31,0.0,0.0,178,176,422772.31,2375.13,MASCULINO,SSE
PC do B,109,37,1830098.75,16789.9,1347548.75,34050.0,335000.0,13500.0,100000.0,209,125,1573902.28,7530.63,FEMININO,SSE
PRB,94,87,510512.9,5430.99,469314.9,28698.0,0.0,12500.0,0.0,219,212,457512.96,2089.1,MASCULINO,SSE
PV,17,15,455938.13,26819.89,20838.13,10100.0,345000.0,0.0,80000.0,180,119,439342.21,2440.79,MASCULINO,SSE
PMDB,52,42,3363330.0,64679.42,2525030.0,17500.0,819300.0,1500.0,0.0,116,110,3275327.21,28235.58,MASCULINO,NNE
PR,65,59,1134415.86,17452.55,487057.2,31200.0,0.0,616158.66,0.0,90,80,1006945.86,11188.29,MASCULINO,NNE
PV,78,76,429458.93,5505.88,115428.55,219256.38,16160.0,78614.0,0.0,90,88,423203.23,4702.26,MASCULINO,NNE
DEM,41,39,352485.0,8597.2,0.0,63500.0,238585.0,50400.0,0.0,143,129,349177.24,2441.8,MASCULINO,NNE
DEM,23,19,1759900.0,76517.39,900000.0,0.0,635900.0,24000.0,200000.0,162,154,1700314.39,10495.77,MASCULINO,NNE
PMN,279,275,1335387.2,4786.33,90000.0,243412.6,508625.0,193349.6,300000.0,549,511,1296234.82,2361.08,MASCULINO,NNE
PT,64,51,462042.58,7219.42,0.0,42060.0,184990.0,14992.58,220000.0,129,106,413723.58,3207.16,FEMININO,NNE
PSB,22,21,599601.0,27254.59,121158.0,52443.0,285000.0,23000.0,118000.0,93,84,582188.98,6260.1,FEMININO,NNE
PSB,65,63,174921.79,2691.1,30000.0,81769.79,18338.0,44814.0,0.0,45,44,182371.79,4052.71,MASCULINO,SSE
PC do B,50,47,314140.0,6282.8,129716.0,9000.0,171300.0,0.0,4124.0,289,266,303366.66,1049.71,MASCULINO,SSE
PSB,35,27,452311.5,12923.19,0.0,50004.5,181307.0,21000.0,200000.0,118,107,410811.5,3481.45,MASCULINO,SSE
PSB,77,71,1454060.04,18883.9,0.0,65000.0,1041060.04,0.0,348000.0,1010,688,1022977.02,1012.85,MASCULINO,SSE
PC do B,404,397,1039985.55,2574.22,298467.4,111253.63,629462.86,0.0,801.66,643,546,880585.18,1369.49,FEMININO,SSE
PT,25,22,282487.45,11299.5,90000.0,14987.45,7000.0,56500.0,114000.0,157,123,246412.93,1569.51,MASCULINO,SSE
PT,352,269,470479.41,1336.59,16493.75,206835.0,178884.54,68266.12,0.0,505,418,421852.98,835.35,MASCULINO,SSE
PT,62,53,500513.68,8072.8,7310.96,38702.72,384000.0,23000.0,47500.0,175,160,460701.86,2632.58,MASCULINO,SSE
PT,74,67,1274952.04,17229.08,200000.0,263470.0,771100.0,30882.04,9500.0,514,421,1146089.14,2229.75,MASCULINO,SSE
PT,45,38,1479549.5,32878.88,150000.0,32900.0,947598.01,16551.49,332500.0,511,445,1181199.07,2311.54,MASCULINO,SSE
PT,44,38,867116.17,19707.19,40750.0,133366.17,688000.0,5000.0,0.0,270,208,753035.72,2789.02,FEMININO,SSE
PT,122,107,1061169.55,8698.11,150000.0,244319.55,616850.0,50000.0,0.0,852,571,911332.97,1069.64,MASCULINO,SSE
PT,179,156,1332135.14,7442.1,421133.47,65803.15,796804.86,893.66,47500.0,456,368,1170970.75,2567.92,MASCULINO,SSE
PMDB,112,102,869228.59,7760.97,0.0,29490.0,614746.07,220000.0,4992.52,428,371,725981.01,1696.22,MASCULINO,SSE
PMDB,22,20,989289.0,44967.68,1334.0,7000.0,592655.0,10000.0,378300.0,523,439,900014.75,1720.87,MASCULINO,SSE
PMDB,49,45,1037725.2,21178.07,51334.0,35000.0,538388.34,32860.34,380142.52,606,376,818263.74,1350.27,MASCULINO,SSE
